8790 26251
7872 6925 -332
8688 7237 -718
8088 6204 -675
3421 3953 -705
6024 1007 846
8242 6682 -451
3931 3261 422
3527 4234 589
4431 3821 -481
6118 4272 315
7265 7965 -313
4454 8335 643
4875 6576 -613
1061 8189 802
528 7471 -244
3653 5947 313
4301 1291 157
7643 6228 -384
3054 2307 467
7726 6371 22
7399 1154 -443
2641 7061 -266
5180 4021 -864
1815 3815 847
2587 3061 -763
4120 7088 899
8414 8132 -60
2118 1105 732
2905 6643 637
5954 8596 912
3180 971 -432
1341 7669 653
3989 301 -617
2217 8775 927
8364 1630 -70
4819 1068 -763
4290 6454 -647
6637 4269 180
8361 3988 -811
4939 3658 -502
6112 6141 73
6899 3153 -424
3456 4642 435
3160 7481 643
3393 1257 327
2378 3409 589
3842 7587 590
6359 8581 407
2520 5900 -427
2943 3781 -747
5131 2292 -739
8779 3645 -405
2794 4712 816
3426 2898 -934
4828 6004 67
5567 7226 126
1676 4633 999
4641 1338 -982
7063 489 -966
1084 2849 -820
5353 6181 -862
5893 785 687
222 4547 -897
1603 4700 -900
3421 4017 862
410 629 -796
904 2894 -39
8741 6369 919
152 1819 333
4899 122 207
204 3339 -593
7848 4706 -208
3219 88 -891
1383 7731 210
8603 2246 -671
7925 7286 -374
7186 2923 598
6467 7613 -94
4453 8722 874
4345 8484 -6
7256 2363 34
8185 5915 59
962 813 661
6808 7879 232
2355 7019 668
1402 605 520
4614 7486 412
4976 2982 761
8117 7355 504
2269 7353 772
2847 4515 797
1298 6973 -611
5404 5834 -155
2400 2011 -484
6233 2144 391
1080 2723 593
2765 4331 46
7143 9 -756
2200 4487 -638
3330 1131 525
3836 2916 616
1455 4153 -323
8569 3561 900
4590 3237 -417
6510 8224 561
805 6302 -810
5815 1593 108
2050 8027 6
7088 1384 869
2388 38 -779
2087 6717 356
4864 4214 -168
2827 4366 -246
3358 7954 747
1014 8334 264
8115 1191 604
417 4655 356
6824 5475 425
1350 6323 483
4195 2523 -292
5431 4903 -95
1720 590 27
8409 7692 -117
5926 2443 -957
1775 3916 374
1581 3010 -22
4673 736 196
6547 404 -175
26 8221 211
1367 7347 553
7236 3549 111
3293 4117 423
8278 2245 -763
2401 6929 -670
6062 4934 -919
2804 7201 -797
4633 3407 -675
1290 8249 291
4955 1299 -798
1241 5127 749
3229 6283 360
1563 138 891
5638 4 -789
8679 3108 483
2767 8335 620
5146 7614 -899
514 7963 551
3161 6125 458
6819 8774 -875
2267 3274 600
4798 8359 -30
1552 3716 35
476 3587 455
8649 3112 -833
16 6194 858
2951 2437 -605
4390 6218 -308
7593 4690 305
7175 198 -628
1149 4877 296
8171 8262 -342
1364 6414 -522
535 8189 444
220 5590 -481
2979 7608 -189
1578 2559 472
8245 4968 -503
5987 6026 651
367 3118 257
4720 3296 417
8005 649 -136
7850 116 281
5802 6598 850
5837 5902 -892
2194 4885 -351
6808 7515 579
6297 4212 550
4918 632 20
169 1192 754
7014 7395 942
4985 1098 -564
1723 4748 -283
1974 87 -688
132 4400 -567
3948 2121 -123
1276 1417 -916
7392 3352 240
6410 3158 501
782 3076 -875
7465 1689 -836
4014 1823 -137
6559 6861 -507
7924 3017 767
8281 4267 -659
1060 3551 -596
6024 4906 -102
1503 2394 -939
2193 2321 187
6684 1381 653
4313 391 -763
1929 263 -111
5488 1802 872
6490 2395 -190
2836 7635 675
5840 4176 491
2669 3820 -147
4686 665 -948
3875 2231 837
359 3022 897
2582 7123 925
3424 7766 343
6343 1420 529
297 1915 -181
2220 2084 45
2509 3439 -313
7920 4819 -424
5542 4812 -446
6184 4870 842
6134 8138 -636
6215 5845 927
5787 3357 852
4141 1704 599
8487 5778 -479
5417 8435 898
5513 8571 -308
6993 6541 677
4052 3618 603
8522 6664 -441
199 4315 147
5639 287 250
1716 8675 -303
4987 1397 -319
5443 8376 165
7971 2561 166
1397 7136 405
8460 6868 -531
8106 7443 997
1047 5058 -621
4074 2077 781
8590 7696 861
1683 6883 -763
5503 7007 39
7920 5036 476
4187 8790 -146
2900 3180 -342
7476 2637 -589
5937 1102 561
6833 7890 174
6899 3565 -729
1288 8142 -784
7659 4448 440
3323 4579 652
5669 5410 406
3408 5652 487
1860 4134 518
3482 7055 -87
7845 8202 634
1765 7916 -978
3096 4346 -596
7301 5096 477
360 3327 52
6236 114 70
932 1895 -434
4577 4751 898
60 6462 -375
8693 8015 947
1563 4736 -160
4767 486 466
3768 8745 297
2544 6471 67
3160 4045 -589
1472 5923 248
8187 1844 725
7797 8786 159
7621 6291 -614
5440 5351 -16
2704 1331 443
7993 7545 239
6721 6487 -842
2101 8078 844
8580 2407 973
2101 5317 559
4677 6301 -504
779 1845 -476
5421 8069 -535
2224 7118 914
8702 5219 101
3078 2922 -541
1951 1344 561
2561 8773 -271
3986 52 643
3029 5576 559
1338 5678 -946
299 4315 181
8607 3858 438
2370 3126 -464
2744 5509 890
4511 2890 -949
4734 2135 -555
1738 6742 205
1368 5406 810
1359 1217 549
7908 1472 -722
2414 2666 -884
109 7472 80
5158 7707 771
842 7132 511
2142 4038 -977
4011 6086 -819
3677 2215 -17
6487 3765 -590
1887 6971 126
7346 6089 -489
2608 3013 -639
7129 5787 -311
8246 8455 -163
5993 289 110
6031 6275 705
4087 7776 -915
2516 392 -426
4081 2754 833
4531 5905 733
270 3273 -797
1422 1344 -494
5105 72 -744
5969 8454 -124
4817 7952 595
4574 5024 -782
2361 658 -533
1430 6793 -94
8414 3236 -198
7905 5021 432
3144 6174 -303
534 3513 -744
3653 1166 -941
666 4733 970
3474 5293 -84
104 8653 -659
6448 5376 -321
2689 2708 467
2190 66 -906
2010 2735 -513
5119 7290 -448
4266 1305 -397
944 7988 863
7372 4780 118
3413 4900 954
2446 8788 -651
1807 6569 690
253 4999 246
7915 1697 496
2966 6361 -403
636 7456 -233
6445 7357 -295
6948 594 909
7278 5632 -518
8568 3258 554
2644 8195 -25
4197 1872 -439
490 2567 416
7753 7019 607
4090 5917 -457
1673 1914 927
7440 5700 -633
4974 4094 180
5576 6876 909
5893 4035 -313
7847 5951 351
229 5277 746
647 5108 608
5139 6933 748
538 4427 519
1448 5753 849
2309 5618 -975
7044 5767 644
5528 2914 844
4067 2615 -123
1208 1305 587
8151 7490 225
8036 1628 -13
4819 60 959
155 6775 -926
2117 7916 194
5754 5771 429
1936 3937 -576
6119 4139 126
3048 7977 328
8478 2823 366
6954 4549 -269
897 6272 -24
4344 8308 -285
3423 864 641
5963 5786 -428
5256 3084 -640
8473 5778 -688
723 1890 629
3202 7419 -430
3068 5351 -226
6270 5965 -313
1629 6348 165
8704 5151 640
7894 465 -104
1585 623 -67
778 3602 582
8735 7876 699
1713 7281 -348
6139 8248 314
5736 5869 379
8357 6443 78
7583 2225 393
2378 6875 -723
1599 8188 892
3694 8405 -791
150 7919 -951
7754 5452 962
8716 1190 63
6125 3442 711
4904 5410 943
4433 7089 11
7131 2800 -346
3684 5208 227
6551 4860 -364
3110 8371 351
7874 6388 960
7112 6483 924
4867 2210 -249
7334 6869 806
2101 3959 -876
1221 2365 320
7680 6547 -569
3360 3253 -816
190 1009 -8
6818 3404 296
1705 5096 -688
4711 6904 -108
2595 2844 -38
6730 3802 787
5172 3849 343
2000 1101 -590
5049 6850 -881
6584 5848 -399
1759 4747 160
3721 5433 887
1334 4681 -247
8304 5208 -718
4363 4853 -126
8449 7425 -153
3011 66 906
4812 8668 -117
5281 522 -965
6195 4064 -992
3966 2861 507
3169 1934 759
7219 5928 874
1540 1680 431
4202 6929 736
743 7733 -313
8118 7696 324
1797 1925 770
8713 5241 358
47 5725 142
8207 1926 786
628 7007 129
5735 5797 -777
4112 2857 392
369 6901 269
8682 5309 -173
6624 2780 -990
8142 5592 -687
8428 5528 -466
1963 2581 -574
595 5532 -298
6234 1501 -126
4463 5788 -834
1901 667 -838
2473 3654 554
1566 4033 -335
2364 6957 666
6796 383 -941
3805 4577 -699
6705 4509 314
7330 1716 975
3394 7748 -756
7771 7164 -877
4371 6477 -747
2915 7160 313
5735 4897 656
7303 3502 -597
3677 7305 354
735 3628 838
4001 8785 450
7132 5785 -568
7640 2206 438
2217 8100 -908
966 1981 -528
6399 7606 -630
8144 7112 -881
6297 7308 -142
4436 4909 7
1743 1660 -607
8048 2412 909
8627 8486 330
322 2500 865
3312 1971 -424
3671 1031 -428
6967 3741 -284
2874 8537 736
3890 6483 879
7481 7877 500
7672 5339 -2
1485 2507 -984
6543 580 910
6396 5367 130
2018 4812 652
8117 3761 -264
3711 5355 -963
1615 329 772
3982 8344 877
6990 7326 633
7957 695 -696
1257 1372 592
5420 2181 290
1984 1516 604
8013 6742 621
7077 6477 983
1705 3113 543
4078 5707 -875
3885 7704 -127
5789 2959 124
7960 5085 774
3456 6719 -631
44 203 -956
3891 4479 596
5061 6595 377
2440 7371 386
4291 3787 507
6908 4664 934
5574 8359 -882
3542 8354 -569
4783 8547 -380
4286 4563 -977
6345 2167 -297
6255 6540 -938
610 7079 -796
4125 4875 -78
1515 7382 -442
4359 8183 18
2092 7579 271
1616 3211 -452
1341 7792 381
3137 7376 956
3464 2793 -385
3853 2933 61
5141 7059 -944
3546 6936 -628
5234 5261 -155
1957 3164 -145
1688 1665 984
400 6625 26
4937 4182 -861
1470 6604 332
2762 6831 -137
5232 6141 -926
4536 1626 224
2637 1199 85
4259 6569 -366
5089 4745 -935
6975 6605 209
1525 8344 -790
6282 404 -470
560 1273 -359
1127 1064 782
4957 6570 767
5247 2091 494
6281 1425 -309
4177 3782 315
4310 5844 300
1772 7227 354
682 7000 207
4174 7585 562
8142 2984 -936
5759 8341 -832
243 7680 -832
2033 3196 -441
2522 2646 407
5463 1859 -149
3807 8455 -795
169 2480 842
6373 8042 118
3403 4785 -897
8468 3579 600
1581 4090 648
5259 5605 170
7893 670 -946
4280 1735 -687
3766 168 960
6939 3229 395
4837 4964 -350
4164 7499 146
2979 5844 -427
4008 6183 928
345 7918 -425
1841 5869 -108
6967 5250 -63
3247 1421 697
5427 4607 -113
5833 1018 173
6233 6484 860
5851 3594 -554
7399 1027 -929
8637 1112 135
6836 5613 65
5898 1762 466
2120 3461 679
5491 1138 -369
6199 8511 -603
2541 857 590
930 648 -382
8377 8185 -564
1902 889 154
5900 4691 -167
7804 3553 -536
6087 1671 735
2498 2287 -213
5009 1651 9
2915 2222 539
987 8179 -146
2697 2151 892
8208 5409 -236
1810 5262 -779
5151 781 -833
2609 8464 241
5008 5531 -400
5740 2600 -365
3649 1654 203
5804 1274 -567
6466 8630 733
2145 5968 433
4248 1112 98
7510 4968 546
4320 6922 -233
6964 6229 20
1013 5758 465
6862 1292 -243
3411 127 997
3643 5455 586
8475 3041 -937
6473 4714 -5
7873 7530 735
5526 4203 722
1509 3644 100
2244 3361 785
7564 1999 942
7602 3981 266
6551 7586 154
356 4952 -951
6257 2432 758
7187 886 -2
2140 1537 723
4417 6993 -693
4787 2589 -486
7214 1455 231
4509 2639 736
701 7482 816
4875 1606 -859
6794 6659 315
940 4225 -384
3885 8611 -504
7026 1151 650
307 8190 -3
7515 8714 -887
8335 5725 333
572 7132 -257
2683 6252 229
4030 3384 433
1699 1308 -177
2447 6142 -738
4970 4077 168
3185 4765 69
4593 5478 335
7769 1847 -324
1973 2128 322
2099 6543 -26
4468 2652 213
8430 7468 -648
8769 3293 -60
8640 6256 -609
102 2948 842
354 8426 -619
4270 3667 -480
7050 1619 967
879 1905 41
126 7617 -828
5409 3945 826
6880 5554 796
858 3046 -660
2592 1351 -785
7476 3069 -390
842 1992 877
1846 7067 398
8678 8368 -342
8315 1146 873
8069 2227 -797
1467 1429 140
8192 8508 -145
6531 274 708
5688 7446 530
6617 713 132
1156 5781 -732
7396 8377 169
4316 2564 927
5518 8609 639
4268 380 54
8563 4472 272
3015 2073 821
2321 4415 -762
961 1690 443
8019 5786 -52
3706 4006 -16
4736 2142 -173
7710 3238 -751
5709 7217 882
5676 6335 -566
5575 7270 -706
6967 6588 642
4745 2547 118
7840 2658 404
7656 5372 778
6088 7002 -552
2787 3628 419
3745 2722 -703
1995 6375 -557
942 1358 -974
4361 8317 26
7183 8517 -813
7741 1735 644
6781 5181 743
1225 5843 -892
2696 7879 -950
6908 2874 435
569 3537 -6
5078 3870 -637
400 4585 -479
7828 3108 -78
2672 287 17
260 6120 353
4958 3103 128
8411 5906 473
4448 6930 -408
1867 5188 327
4875 8272 -961
3233 4946 253
6422 1744 -13
5119 7459 -27
3664 4598 -229
1236 8509 494
7041 2878 -458
8603 7997 682
2155 4699 -485
4722 3153 96
7514 5919 -313
8703 6745 -291
4435 6751 863
620 3549 -233
3806 6183 7
6577 4046 -817
5741 1786 399
6366 6663 -415
391 7333 948
1206 1609 408
2704 5442 680
2867 3110 89
3590 7245 -187
2269 2515 177
485 2229 -57
4347 5848 -851
4850 6634 -637
2041 2664 -506
740 6904 -448
3499 2545 53
4206 6966 -38
1899 6841 239
6911 3695 -939
7432 413 -817
2889 7373 815
118 2132 -132
7296 4320 865
8559 624 329
3183 8011 573
5853 5276 4
200 4419 850
3912 5730 400
7652 8381 -22
8110 5476 -203
7075 133 575
4196 6227 -167
3875 1328 722
4029 195 -894
6382 3140 -359
8042 5863 691
7687 7640 438
855 7165 988
4340 6078 -33
1719 4358 865
2390 5019 361
1056 3021 924
7555 8081 251
1862 3946 -954
5947 3505 -192
4950 1061 82
7934 2833 -728
6254 4216 -426
3948 4862 -154
8155 3071 420
1930 2372 277
3578 2122 619
8521 4785 -394
8785 538 -314
4780 8225 -609
4673 1143 -758
3682 7134 -912
7999 3102 -142
8028 2075 -78
3187 4884 477
2822 8539 -894
5226 285 -413
7489 6059 254
6194 8544 615
6816 4051 -187
8315 3876 -628
3881 6786 -449
2477 8625 -756
3591 1281 -547
959 972 -63
7150 1142 -44
4166 2702 813
5721 1835 -572
1554 5130 713
3318 1857 405
8731 6095 179
5249 5062 833
6833 2651 580
4825 5630 126
759 6433 398
6320 4782 -180
3780 7193 980
8327 6914 718
4904 6287 540
2967 2702 -424
2917 5886 349
5833 3723 -782
3997 1976 -694
6230 1308 -563
3120 7068 -423
7740 416 -611
318 873 892
3738 6172 -481
3572 2875 926
8409 294 432
3656 7389 -217
8377 3542 -45
7057 2450 -775
3615 4688 -46
4139 8291 667
7819 7319 -445
4038 4003 445
8225 2835 -778
1360 1399 -357
7617 6787 664
7070 1286 279
8637 5171 -460
1030 5541 958
7484 5988 434
1620 6308 -558
7504 3102 524
6778 1542 -993
7106 4427 505
5769 4293 811
174 4384 159
179 6501 -89
5307 3485 -173
1537 308 -823
1825 6590 -79
8554 5749 -919
955 1464 121
7030 6418 221
4175 5875 -541
1899 8526 315
7152 4284 822
1773 4453 858
5957 654 -178
4566 1154 373
6277 8127 -594
8649 1860 248
6607 2365 -972
128 7076 -720
2221 249 837
1107 8619 -436
1597 6391 -405
4349 1576 213
2980 4934 -571
7718 108 -46
1065 8364 360
315 1863 -394
6894 6051 23
4455 5451 -279
199 3611 -49
1843 499 -660
8385 348 995
663 1837 -599
4872 5803 -578
4287 6242 -38
2334 7361 -561
582 3577 -808
2340 7587 923
5216 8571 417
1678 11 866
6026 7081 -634
5446 3644 -886
394 8310 -871
6359 5420 436
4166 7535 -284
3333 7856 -735
3448 6157 722
450 6566 399
446 1257 -852
3595 3853 -450
2079 516 387
7084 2252 -55
971 7274 -423
7047 3401 -318
4891 1840 -176
2850 1093 -523
6340 4545 -254
204 197 437
6102 4725 -468
2527 3414 107
1962 5187 465
8567 819 119
2952 883 -119
6680 2393 97
817 3763 164
3337 1545 369
7551 3997 622
577 4227 -121
4791 3786 726
7998 301 -462
714 3415 -991
3000 8678 -824
8290 2328 -228
1822 1172 -750
589 5367 742
2730 8709 25
2901 3691 27
4721 7228 152
7409 1054 937
502 7094 21
3063 368 384
2018 1103 -941
1963 348 -539
7470 2789 -63
3993 6330 -115
5885 529 780
7664 6684 -53
7347 6966 -55
405 3939 526
1703 3897 355
2812 4618 555
6417 642 -259
8105 690 -653
3494 5528 960
1385 7953 -47
7426 7268 -635
5638 1679 208
5074 6735 -128
1086 7511 -945
4365 2302 985
393 4405 603
8772 5299 -173
5279 7265 -784
1817 5885 -939
7634 3949 598
1925 5429 111
992 2384 -630
6295 7013 -425
1548 7801 282
7029 8220 473
3497 179 -692
2165 2974 633
4969 7783 981
8358 4395 833
8231 4194 -818
851 1785 329
4178 1128 -10
3341 3130 562
467 4701 704
6210 1779 -523
8501 3913 451
3028 8258 -861
3738 8097 251
4155 106 -618
3713 8728 -482
4163 5142 302
1596 4976 374
6939 1966 992
6606 2814 -849
1256 4248 -59
3688 7935 574
2178 6797 5
6987 8195 -148
2207 2154 438
4847 5439 -242
3682 1103 -562
8554 2740 715
1017 4450 633
1405 4023 -313
245 1388 934
1243 3551 975
3939 5098 242
5466 2436 -934
4556 6170 485
5070 3228 184
6624 2447 -441
7215 5670 -749
4893 2931 -686
8337 5901 -474
8085 8256 -802
8233 462 -973
515 1946 364
4959 3145 823
8664 6180 910
4890 8326 -129
3888 1008 162
6237 8212 -144
6924 5479 758
4592 4285 -299
8386 4750 489
7078 2834 284
5343 7984 -874
7094 5584 526
6023 4920 -841
7822 2947 1
3815 5310 -581
812 2552 -497
1652 6697 243
5643 6659 -753
6253 2309 -387
2218 3285 -528
6847 2489 267
3330 5613 -881
6675 2379 -668
8507 1897 991
5496 2810 357
395 4917 -584
8713 2346 -371
6944 683 -683
4515 8012 -667
6866 2169 -1000
6020 2160 -686
8275 1336 720
11 5121 -415
5068 6219 -516
8227 5633 -472
5801 6030 -12
6531 1473 821
1859 3588 -300
2917 8256 979
1252 833 191
8418 1703 -234
1485 1939 903
3269 7636 307
8464 1327 -187
621 1180 503
3777 3728 182
4707 6080 531
4991 6563 -701
2567 1167 -548
4363 2563 814
3057 5499 -637
1602 3128 941
2196 3597 666
763 6828 754
126 504 -145
8431 1205 -251
6143 237 -528
7737 1106 -763
1847 6986 348
6223 5510 659
727 638 -759
6700 455 -385
5803 3650 9
8248 5137 -134
3466 327 625
5014 1772 650
972 4241 504
385 4318 -298
6345 7898 849
6334 1954 725
7100 4044 233
8521 5731 132
4170 4050 730
5229 6983 371
2497 4527 530
1623 3475 -491
7794 5124 -432
3188 2920 343
7370 3743 -965
519 1506 262
595 768 -340
7978 5902 -280
2408 8655 574
1377 8302 -792
1957 4909 183
6034 7300 289
8565 5481 139
739 8509 219
271 4204 -635
8190 1297 -676
8660 1232 -65
306 2910 -457
7821 8126 18
3348 7273 -225
1607 2139 605
144 3840 785
7139 3841 722
4257 5621 -663
6554 1809 625
398 3509 611
6771 2153 586
3640 8716 887
6411 788 909
7066 1894 -583
2799 7269 226
7430 2730 200
2695 1609 -35
5074 7185 -948
2807 5829 22
8239 2788 964
6391 5863 629
2187 951 -546
4436 2392 -902
3864 4723 -342
6242 86 -477
7979 3294 -403
6613 2405 -371
200 3912 -993
5526 508 -47
5992 995 696
3737 5121 160
6238 4474 -536
6611 8013 -448
7232 3053 -684
1280 8249 -146
1885 6005 -870
8176 2229 666
6780 8614 -741
7358 7169 274
3005 4855 313
453 1369 -152
1866 1916 -873
2623 7985 455
8756 4694 -648
2031 4823 66
4693 8285 -65
1678 2173 -221
2554 7027 -680
4327 667 730
1628 3813 218
5651 2829 732
2215 3159 780
2265 4466 -239
8060 1819 861
353 564 665
8278 234 -132
2303 8297 -342
4345 7787 3
7575 4779 -316
7905 620 -934
3363 6818 -639
6815 593 -357
6046 1403 402
1989 2535 -898
6928 5570 331
6819 148 80
4625 2273 242
5675 2037 323
2882 3306 -985
4252 1717 -968
1877 6687 -992
6594 5929 58
2991 1302 673
6081 343 -548
1467 8370 -405
7231 994 894
284 8719 -364
4485 843 -256
7582 4352 67
8622 147 -103
1607 1278 -212
8266 3208 -4
5303 3379 -24
1201 8448 -528
8604 6231 -350
8210 2153 -541
7440 6146 294
8171 2940 -142
6538 1309 -448
1123 5745 446
78 2495 -248
7646 4669 80
3199 2542 559
5680 2365 -618
5235 5975 52
3911 2265 -165
4444 238 167
4303 4850 43
1761 6241 792
8437 3890 566
7121 1696 -57
6108 3430 360
5937 4411 400
4709 3155 428
5032 1447 990
7807 2811 -133
8303 2319 332
7712 2309 799
2629 7989 -469
2707 1235 -212
8281 5438 720
8484 7591 771
4775 1849 -635
7901 5249 870
5355 1622 -130
2344 4433 140
7915 8260 372
5804 8774 230
207 7429 521
1827 7227 82
4772 2165 754
5059 2459 -448
7785 450 -976
4827 7831 -968
8161 343 879
6936 706 -381
1407 7854 266
8540 165 267
5335 8289 -611
8241 4456 475
815 3286 -206
5927 6599 -763
5845 5699 -489
1907 1507 653
5078 5104 840
3162 4635 -366
8511 4402 506
2671 5202 -123
7603 7868 -655
2220 8118 621
3874 7068 -438
548 6954 -47
21 3508 462
7699 3145 -607
5967 5641 -906
3381 5749 324
4218 6603 -224
567 1541 -599
1325 3201 -968
8231 4274 -824
5720 8649 -907
4373 1830 -607
5393 907 -913
7238 4743 -199
6316 995 -670
702 6128 17
2099 5579 -739
805 291 859
8102 165 72
5409 3077 36
5554 3406 -616
5361 8298 -325
2934 2218 -794
2004 3566 -391
3289 3471 -208
6795 858 254
1664 3798 759
3002 778 -211
7617 501 433
2618 8378 388
5969 8593 416
7591 1591 -697
5555 7716 -63
8144 1131 989
4861 2954 -428
8218 8411 16
7340 352 -991
7609 3458 -238
7183 4492 892
7215 886 -963
7660 8681 -47
520 8261 219
1389 645 -375
3526 6625 996
2202 4725 126
4574 8745 301
4407 710 246
8768 5626 -695
4686 8240 23
4659 4147 -411
8087 7369 -45
6024 7479 833
5935 5411 896
2426 46 806
3796 4140 471
4764 5301 -887
4572 4762 -228
1711 1273 -933
7873 2675 -366
759 6147 606
7585 8220 864
1674 7812 -447
3386 5928 712
7621 6557 181
6553 1698 -653
3946 3365 -13
3248 2650 -914
4268 5341 986
602 7686 284
1099 1082 -356
156 5260 -822
2467 7713 917
8659 6812 -320
4446 826 641
8386 5678 349
6336 2554 -696
1310 5304 -278
1802 207 860
3740 4379 -737
396 8255 -864
6287 2413 -487
7669 3096 -787
7284 4634 -283
3012 1038 182
3965 7311 294
3643 6998 -63
6711 5907 -45
4160 4514 47
5920 5510 694
4992 8642 -25
6947 7745 -525
890 1126 -304
8303 7480 552
5924 6597 -129
4031 7040 868
2582 5402 -760
5247 3284 -88
2392 4696 257
4270 5077 -813
8787 8469 -320
919 8317 178
8450 6649 -862
6414 4179 -915
8052 310 -223
4540 2824 -718
4036 2844 -996
8404 2006 563
3814 8240 -806
706 1379 867
2656 3980 -280
4748 6499 -708
1571 4599 -624
2660 4688 -359
6545 2437 -401
1523 7459 -266
3564 8511 227
1995 7767 354
4289 3895 -67
5560 5556 137
1788 4975 106
2286 4775 585
3813 3436 296
6523 8440 505
8771 3329 -840
3753 4359 -121
2412 257 631
5456 6880 -138
6025 2713 255
7116 4678 -594
4541 3483 -689
654 3073 754
4196 3027 362
5884 3884 832
1613 3051 -987
7361 5338 496
7383 6149 -418
2498 7613 -884
4035 3204 632
4015 342 -303
8612 6224 -515
3137 2066 -281
2325 3167 -205
4818 6653 427
4542 1637 377
5357 5228 697
7615 3866 -391
2818 1406 217
5982 3817 564
8017 8432 796
6738 5478 206
2745 4038 -889
35 3832 -615
4015 933 416
4033 4945 -561
2511 7319 661
770 8789 -632
5598 1810 -518
965 1890 629
6038 5782 -670
6015 3094 69
796 4015 152
1512 5070 915
8578 1907 782
1103 5629 344
1504 2658 697
6886 7132 479
4416 8727 243
6139 8554 89
7653 7264 -316
1782 1716 36
6253 3821 -177
5912 346 -659
1375 3975 -715
6616 2618 441
8590 7427 682
2703 5437 -89
8319 5579 -791
342 5743 808
639 5467 -530
8708 721 533
7889 5396 -869
5584 8715 -559
933 8546 291
4836 316 -341
3279 1172 979
1058 3554 -859
2131 8163 -665
5522 3086 4
3029 3121 -835
4656 4272 899
3527 5949 912
4559 6100 630
6590 1265 477
6762 886 378
8525 7672 -55
2093 5566 -245
2428 581 -527
4407 253 -276
5645 3802 -276
8386 333 -167
6511 3510 -303
724 3689 786
8210 4840 -412
1472 1142 760
5240 3814 506
4947 4661 207
4426 3545 -828
788 2794 908
1871 5768 -200
5086 4728 846
5687 4443 -576
7329 7496 268
7532 1049 -487
5484 3707 875
6095 179 977
5875 6002 -539
4261 4717 202
2325 5158 -150
848 913 105
6242 7353 -871
5703 2907 -68
7042 3880 21
4683 2959 850
383 7876 910
503 4198 521
3781 4273 662
7314 336 -102
7432 933 -772
5205 3814 -929
5556 8279 314
4237 2170 767
4078 6279 -42
1679 8488 652
1204 5656 -376
6255 4633 -765
46 4959 293
1901 777 741
1325 2693 455
1900 5094 -821
6699 8459 635
8488 5074 -778
6608 3088 -866
2846 8583 -13
1818 5667 -719
6643 5354 208
5004 2921 -829
2750 1214 23
1441 7582 519
8578 6575 632
1560 5196 -741
6246 6963 748
7633 5695 258
1109 1703 -922
438 2497 -275
4311 326 41
4150 2667 -678
2073 5079 -841
5538 4106 -285
8357 745 -882
8247 5962 -468
102 8037 840
2127 2888 622
292 1372 120
1855 7783 540
7018 7236 -954
1677 3364 -525
3481 2210 -543
4843 5373 250
2968 4490 60
6553 5190 8
4538 3086 898
1849 5679 -832
3954 2072 367
2076 7867 -893
8205 4850 662
7657 8080 458
6788 6713 851
5361 3054 377
5978 6094 3
2067 4822 740
649 5236 589
5892 432 -38
7569 1812 -607
1078 2317 -41
2500 2079 48
6360 7827 964
2235 739 -46
8726 792 419
1360 117 76
6066 6349 -268
6424 1955 179
3605 4158 -509
1390 7959 -735
7956 6778 -332
4465 7012 -791
3517 508 352
2539 4138 -750
3529 5303 -396
6790 6877 890
3172 2650 47
5669 4641 832
821 8257 45
8676 5153 -277
5391 4503 674
4195 5311 -486
5799 3023 -180
4794 707 899
6191 8323 -432
5794 7822 -708
6123 7839 -782
2340 2211 -283
3390 7275 300
3478 400 576
6997 4190 -506
3055 974 -33
4819 3522 1
2981 2546 478
105 1808 -167
2883 2093 987
1527 7614 -955
5773 3705 -309
4688 292 -696
4804 1041 -478
3630 2508 -826
6112 6482 638
2737 2717 308
42 5352 -880
930 3142 764
4425 7241 -489
7771 2750 394
894 5769 17
1981 3708 -629
4407 30 -148
3752 5181 438
1649 8038 -931
4721 4301 418
1426 2261 239
3083 6041 -797
3566 5657 558
5418 5391 319
3239 8638 -425
6928 6655 -7
5147 5463 -378
2339 1874 259
3881 6313 257
7348 1898 -236
7352 57 -496
413 3999 -134
6351 299 -597
7287 3269 634
5609 3043 -257
4698 3091 -374
4916 3780 723
4297 4777 -952
567 4791 705
3432 7954 360
5957 469 -607
1046 2210 -311
1834 22 798
336 1359 815
2621 2051 -709
6529 2050 349
1030 2458 494
3740 7274 -258
7869 6434 596
4066 749 77
6285 72 66
1400 2759 545
776 4879 293
3863 3163 -221
8720 4204 776
7108 8070 824
533 939 612
8678 6532 -200
4979 3844 124
7205 6027 381
4665 4954 869
7099 7431 -433
4485 5143 -658
4297 1230 -754
8197 5695 -198
3517 5484 -615
648 488 -668
6518 6787 167
1224 5506 753
1091 5474 -711
2769 6465 832
494 4395 -465
1783 827 11
7245 708 -657
3942 8559 -18
4425 7747 -865
6067 6310 -748
5394 4579 -100
5576 5280 -9
7659 999 -814
7912 7893 898
2625 4528 401
343 8678 749
4351 6596 654
6572 8719 844
8137 7478 -910
2862 2961 434
565 306 81
8215 7892 -312
6833 6226 374
7294 1119 608
4967 6989 -139
4429 665 631
3190 6322 811
3371 2331 121
4637 2555 696
6474 921 -948
2836 7339 432
7305 3078 344
7404 2436 447
2912 7685 -383
3525 5486 796
871 1440 -36
6049 4502 971
8286 2945 -9
1017 3733 -191
7708 3535 28
6389 4380 -930
8789 7071 887
3097 3373 372
1239 3970 -635
7730 4210 393
263 8753 -308
4089 1178 -16
