17
832 1742
353 193 665
328 866 214
103 471 595
305 108 647
568 26 701
332 192 475
776 317 401
401 862 573
788 822 22
757 199 961
371 44 570
294 136 507
146 237 902
666 466 254
814 713 392
842 242 482
260 269 834
719 262 450
37 746 635
29 785 435
530 649 939
558 31 514
773 871 108
623 287 381
321 328 930
742 624 605
274 89 586
524 746 719
864 248 819
73 57 149
817 400 627
773 452 243
623 814 389
135 284 244
792 868 270
479 817 829
234 739 316
718 46 217
417 122 744
850 500 234
623 372 864
686 100 706
703 47 486
189 741 235
692 269 654
16 68 400
317 31 555
533 424 786
710 679 182
411 459 444
124 760 230
139 747 576
403 200 485
770 390 732
411 575 999
702 241 875
180 84 295
43 431 746
493 285 396
400 109 707
256 138 962
589 19 150
489 483 575
104 176 627
180 357 767
112 70 687
703 574 581
356 159 506
274 714 151
640 493 446
637 149 583
835 137 538
363 538 345
746 778 853
206 542 296
638 412 139
740 362 13
67 652 123
430 797 736
481 155 780
366 565 128
350 500 288
607 798 184
44 431 357
39 685 964
718 620 367
58 451 90
98 504 367
88 773 690
510 238 169
233 725 343
17 23 325
55 756 283
36 374 170
366 333 841
560 237 961
413 139 793
793 702 839
425 537 177
842 155 263
634 400 541
146 338 883
383 517 349
384 192 807
241 176 228
273 527 352
246 817 827
538 292 525
31 193 37
486 598 418
366 302 395
139 438 445
848 872 804
765 246 456
650 218 232
241 248 111
181 845 588
365 559 28
408 376 248
268 159 951
766 345 169
340 39 696
712 598 979
68 259 100
105 546 629
557 642 736
782 332 513
765 306 898
188 463 148
41 761 64
742 756 474
758 631 815
20 438 816
9 692 155
721 826 939
616 812 162
289 268 790
37 319 114
711 706 815
429 559 295
381 420 618
608 611 190
134 711 133
220 544 373
438 126 230
699 542 887
516 288 126
10 447 538
267 574 163
841 449 379
749 235 105
167 536 76
2 651 969
288 629 24
694 165 206
385 613 113
449 430 16
720 533 811
587 327 382
812 476 654
348 435 54
179 42 924
422 807 113
606 195 771
743 295 863
590 551 93
464 178 215
509 105 371
722 825 939
368 582 495
286 14 584
756 116 384
413 298 162
402 871 488
543 364 70
585 198 131
508 745 279
882 7 798
676 726 597
546 624 13
699 776 647
320 352 772
393 722 858
187 117 941
494 362 810
250 245 726
882 203 79
90 48 806
199 500 871
349 506 768
415 522 68
601 476 698
687 318 648
245 110 949
360 786 813
239 380 987
164 362 719
467 377 633
547 842 585
353 335 140
817 302 964
846 800 709
732 280 479
210 831 113
707 94 198
497 457 124
694 257 622
270 587 73
113 719 444
626 44 932
558 54 959
112 158 884
577 68 806
531 302 209
678 221 944
848 783 566
354 671 757
358 436 286
97 175 457
166 683 493
118 298 788
323 476 115
610 528 683
102 694 936
749 46 932
733 785 894
617 198 956
438 238 348
295 875 696
566 161 522
834 876 798
267 235 809
821 386 642
103 817 991
325 536 816
141 94 725
165 149 738
212 52 458
226 441 881
585 140 943
275 323 560
759 302 80
453 124 751
613 77 629
381 357 735
608 406 496
135 358 973
408 480 409
136 716 654
477 5 792
91 766 77
7 125 918
506 737 742
682 357 567
71 488 278
475 506 76
809 188 845
205 770 493
850 262 659
456 286 196
626 620 827
127 838 428
238 598 976
708 289 69
775 311 332
304 555 416
741 813 729
436 697 875
444 266 451
659 559 646
431 651 724
686 140 928
497 502 955
224 670 662
525 379 610
128 28 971
588 875 2
210 143 745
133 763 571
402 107 643
399 52 158
523 265 551
408 401 591
202 738 869
281 466 853
342 823 822
739 678 567
820 259 868
41 780 936
463 324 562
121 237 8
879 738 282
216 148 576
411 169 181
699 174 644
840 12 610
392 381 357
836 723 166
359 503 679
446 229 170
773 743 238
798 405 414
588 202 673
300 111 629
795 128 256
16 690 789
744 847 678
515 241 683
424 681 415
183 409 877
431 676 85
661 111 718
408 624 216
850 189 999
287 597 675
462 559 269
629 296 211
61 380 172
66 281 680
359 875 317
25 829 788
728 780 887
454 295 85
618 7 232
461 192 856
351 183 405
469 509 314
688 3 715
288 720 1
186 86 486
212 778 807
302 729 273
190 242 655
491 380 26
371 840 409
235 416 584
700 51 960
117 211 55
747 642 417
677 190 442
89 140 47
557 580 39
48 608 85
145 102 741
720 273 847
476 609 537
446 12 277
813 616 566
366 702 30
419 598 151
90 751 352
587 144 748
438 205 359
31 3 257
150 873 425
311 105 644
818 792 806
871 325 69
224 285 90
208 149 489
434 650 911
414 421 252
625 329 489
115 344 446
532 173 970
100 530 700
535 404 239
496 100 721
345 705 650
809 65 199
809 659 507
361 552 58
79 240 218
511 841 510
233 628 568
188 474 406
703 540 729
675 35 998
132 22 559
649 764 967
289 285 179
619 363 396
774 268 672
765 776 810
796 46 706
440 8 934
833 60 459
76 664 246
566 191 814
161 857 181
356 567 136
351 245 199
836 401 271
497 179 817
788 799 263
788 123 606
376 485 408
91 766 590
646 805 928
459 676 360
175 454 110
504 623 781
84 800 423
323 671 900
150 848 697
32 113 555
667 495 835
548 286 828
296 10 49
494 257 207
20 819 525
576 732 946
68 839 701
685 670 48
103 589 451
456 238 894
263 342 513
757 228 331
564 362 794
736 217 140
502 319 9
567 275 698
406 91 285
873 64 905
307 645 490
708 268 930
573 600 186
825 244 585
345 691 153
640 99 487
15 539 889
726 332 190
339 784 181
546 68 360
493 28 122
825 80 551
649 783 992
30 664 987
761 583 198
591 523 148
571 773 225
555 527 643
197 846 811
304 281 203
542 204 428
859 41 274
364 715 388
729 341 821
719 730 130
104 839 773
268 385 595
865 658 179
153 578 167
360 71 769
654 496 926
636 348 443
865 533 881
591 439 537
23 641 678
64 432 87
434 472 772
136 473 144
31 345 264
494 842 581
328 572 210
788 854 353
859 386 352
694 79 520
134 598 1000
853 445 180
55 106 980
656 709 380
786 872 667
544 382 6
157 820 35
156 180 647
585 229 430
179 664 849
660 811 398
587 311 881
474 794 294
96 236 288
627 180 911
812 455 553
8 769 950
158 85 370
611 683 736
420 11 530
301 158 922
45 550 199
745 456 44
285 76 278
808 520 909
820 834 435
656 752 372
862 384 455
245 398 949
356 110 561
770 30 985
621 595 582
448 533 832
850 660 739
13 780 138
724 794 600
433 266 87
330 646 835
89 190 525
517 362 881
30 552 732
502 810 451
58 116 347
734 667 135
822 432 841
741 22 122
589 402 919
845 112 185
605 125 538
412 799 43
338 257 18
849 71 831
432 395 923
544 753 632
465 269 920
432 552 950
795 360 368
842 142 464
693 658 234
332 249 158
75 592 250
622 488 53
360 679 636
416 269 551
397 792 379
870 875 975
589 758 542
125 819 620
482 344 326
630 725 508
42 557 227
313 169 901
755 171 55
571 601 738
22 265 638
167 690 591
340 448 492
278 75 921
231 27 912
634 29 651
446 840 15
520 385 2
785 171 778
208 117 607
795 640 290
699 709 653
877 49 669
595 562 85
260 598 699
254 263 572
877 267 197
803 741 535
81 118 958
872 30 932
751 462 605
525 39 566
795 240 364
42 378 44
760 789 353
485 390 687
686 272 966
4 30 998
13 126 967
433 73 612
615 415 957
546 202 423
803 166 737
276 756 970
281 424 313
791 489 489
123 862 337
630 59 893
598 63 678
846 319 917
605 603 54
463 692 76
525 824 713
763 635 808
670 53 310
83 798 182
228 353 989
627 430 123
447 65 268
865 597 281
577 272 929
618 578 512
106 288 467
62 180 408
418 782 430
177 30 275
671 439 943
31 130 569
338 760 629
632 868 579
465 873 109
131 571 70
639 22 668
306 495 330
777 443 750
740 795 122
664 818 616
484 65 389
421 211 405
371 291 40
711 47 241
558 236 204
834 601 709
64 480 122
252 844 384
560 520 312
580 555 656
624 805 150
562 184 221
533 170 931
882 20 962
2 642 177
677 546 612
540 101 439
29 597 372
55 756 508
678 135 903
155 343 897
580 467 949
176 45 830
275 489 851
562 517 573
854 149 479
864 131 604
659 401 781
208 542 223
215 384 47
289 594 679
277 299 398
192 412 932
426 767 950
544 194 107
820 492 343
841 44 544
89 585 476
688 737 841
24 187 946
151 204 31
195 311 115
852 738 503
822 186 709
255 421 448
112 129 243
320 245 510
282 242 995
492 418 195
717 417 268
824 411 264
86 85 496
486 330 60
882 29 941
231 844 731
355 237 874
315 298 815
273 267 203
620 448 872
286 727 794
426 109 786
366 93 353
728 510 587
718 39 460
675 765 985
117 537 477
287 553 4
52 1 248
683 73 197
67 49 551
345 732 977
439 820 511
701 384 603
565 566 787
592 510 845
331 681 61
189 799 915
314 31 223
505 377 501
394 547 95
252 285 126
851 13 935
429 487 454
774 479 217
293 753 369
1 656 739
349 298 698
627 330 457
584 850 751
793 771 273
376 625 415
238 62 793
445 878 108
474 434 258
565 792 215
233 341 946
480 464 724
553 565 884
434 1 829
395 187 807
840 517 577
401 462 761
746 255 506
783 776 827
780 359 846
68 292 721
169 416 195
232 266 721
26 121 488
874 111 446
32 300 926
385 725 713
125 290 341
61 728 167
665 565 669
512 139 359
429 856 410
528 72 229
465 830 627
610 524 560
412 868 59
659 557 408
441 567 857
165 233 203
64 827 223
654 326 647
833 750 825
534 160 758
291 396 21
550 527 296
598 306 871
796 535 707
345 253 802
693 323 646
537 542 821
430 127 292
418 327 874
380 478 1000
593 173 690
757 337 932
142 496 352
23 751 986
136 440 616
357 859 935
233 103 585
40 197 842
651 475 638
178 282 280
40 774 295
233 735 782
144 212 516
663 348 946
56 841 721
695 70 724
133 789 73
659 549 24
276 302 231
46 537 390
445 120 143
96 789 38
523 844 267
370 509 592
777 822 488
855 557 67
34 199 802
595 832 323
417 324 165
158 81 635
625 409 415
751 2 354
192 722 55
353 52 237
788 751 530
244 442 383
266 321 387
322 22 126
312 165 208
656 526 864
67 460 181
701 622 270
685 490 136
268 835 205
581 879 271
689 268 633
569 754 854
867 501 328
720 128 39
52 708 362
744 354 814
38 28 862
559 813 494
610 605 993
673 656 514
493 216 745
863 457 742
737 619 413
122 837 411
282 428 709
34 99 509
844 279 252
807 13 152
7 202 380
837 437 270
273 293 816
6 119 718
707 773 867
481 189 943
292 591 676
233 803 505
211 720 43
205 458 835
119 451 899
599 707 104
880 762 946
800 704 326
112 336 895
164 33 379
293 69 282
257 154 609
796 740 522
514 689 599
171 882 181
217 211 69
1 728 243
604 450 290
107 168 324
819 759 759
706 230 376
494 380 464
241 457 948
472 542 636
63 822 791
831 200 945
647 128 943
728 502 936
228 305 624
382 878 784
129 755 14
841 478 719
517 784 156
372 446 213
330 476 911
20 205 683
867 193 859
13 111 594
545 639 877
752 792 819
252 341 629
25 271 336
398 388 921
153 69 893
457 460 786
707 138 539
115 594 840
660 750 671
192 243 571
107 36 695
112 58 920
663 85 787
60 753 814
111 338 10
253 795 303
50 261 656
754 342 799
211 18 52
801 808 873
359 706 402
578 568 413
328 879 907
383 747 180
514 732 798
798 814 15
211 92 731
643 211 905
837 618 874
334 52 664
70 154 877
371 818 91
829 647 390
814 38 464
399 854 696
604 573 424
38 656 756
518 540 910
30 388 896
146 628 19
205 605 57
745 543 118
644 152 831
371 568 392
745 433 251
317 675 422
543 631 773
299 149 793
467 44 933
243 604 459
171 816 404
47 620 503
252 556 836
694 311 46
198 50 647
426 533 551
875 844 477
152 264 237
705 198 820
508 856 593
515 764 533
539 441 614
622 561 754
284 62 70
720 536 757
506 185 526
651 336 47
797 475 397
399 756 481
419 708 459
369 786 478
257 784 833
445 599 331
305 870 413
801 768 346
218 666 375
190 782 408
238 456 161
687 577 767
721 28 438
426 146 413
651 688 211
801 829 935
271 10 502
804 188 506
300 751 365
561 565 378
701 778 170
175 534 366
673 606 621
696 858 265
537 807 836
486 603 149
831 200 37
876 193 527
192 736 390
384 775 886
711 689 612
837 788 612
448 569 677
836 842 652
172 298 253
250 610 53
323 729 639
652 822 495
216 252 614
874 447 901
264 878 493
675 340 849
311 71 397
105 627 950
629 747 647
27 414 889
458 866 905
697 238 572
776 361 802
693 611 817
827 834 125
242 806 562
236 24 671
785 708 739
673 509 492
386 478 491
650 542 534
115 334 494
659 507 622
190 411 925
59 509 941
651 201 377
589 314 243
866 678 706
305 642 562
395 63 356
443 554 996
770 461 888
638 738 121
261 352 223
167 546 667
278 603 657
527 180 319
79 598 469
652 346 251
142 543 71
183 29 111
865 423 439
771 237 419
274 458 522
314 276 929
251 729 913
500 130 176
328 759 394
378 115 814
539 659 759
248 380 758
793 351 9
343 281 954
405 653 181
553 760 89
376 591 88
377 854 9
342 222 963
750 463 402
839 636 725
630 48 378
250 295 213
878 1745
491 41 732
524 21 199
61 131 557
360 146 757
623 639 428
752 204 976
424 579 232
857 273 768
423 20 3
838 469 423
703 564 280
170 195 91
364 82 217
645 287 958
737 533 783
388 483 400
89 293 166
292 323 784
388 554 917
30 529 952
299 303 116
675 565 805
605 677 180
856 444 246
589 28 320
661 177 537
396 614 35
89 228 921
784 658 565
174 354 176
70 53 151
205 406 573
744 726 671
99 536 193
335 189 264
88 308 341
516 773 912
788 275 89
237 452 70
50 786 321
485 165 304
765 368 678
596 319 956
696 132 919
504 96 111
58 20 886
553 365 585
541 215 826
795 169 452
348 588 629
159 26 214
275 838 964
251 38 810
265 789 908
37 502 732
250 68 914
750 256 768
102 47 671
300 435 632
284 476 783
9 136 646
492 285 371
242 781 564
806 494 617
828 406 801
180 138 639
671 95 189
401 139 429
536 441 385
99 569 114
551 171 719
606 804 257
34 164 228
338 197 289
29 614 602
247 723 462
507 862 279
822 640 879
84 258 753
737 419 951
359 780 581
225 543 382
481 687 647
351 257 488
462 558 907
13 157 303
40 620 219
123 76 350
639 515 586
359 360 564
600 771 7
411 667 834
664 626 571
276 123 198
265 141 909
48 5 899
306 822 202
656 703 849
248 746 844
171 80 212
775 418 692
115 46 954
829 469 986
283 779 16
291 793 943
21 729 528
623 702 616
589 187 621
824 277 263
260 365 232
13 207 803
415 98 108
572 817 263
284 668 943
706 760 346
493 322 271
770 805 717
109 519 169
481 228 24
464 120 818
319 427 599
603 663 251
294 503 824
390 508 149
448 278 517
42 112 78
185 868 511
648 868 614
603 148 400
87 240 727
776 557 10
737 829 981
163 242 410
585 809 639
121 248 898
844 632 141
402 680 115
762 608 432
218 466 695
355 335 82
294 528 957
265 720 434
497 856 156
52 715 582
714 641 65
440 417 737
182 36 129
35 111 190
101 366 540
845 662 237
129 149 1
788 603 760
745 735 905
19 630 634
724 38 880
618 818 75
681 54 723
384 52 391
752 674 877
376 303 384
490 491 185
311 745 944
835 561 21
730 232 388
582 870 569
84 754 342
661 294 246
724 771 139
231 30 313
428 132 619
171 687 51
370 134 138
134 92 305
417 217 275
645 850 163
721 8 972
144 663 408
49 673 625
360 847 986
346 729 126
603 233 27
534 375 171
145 290 441
354 389 161
486 612 71
634 731 916
294 148 228
225 61 365
828 279 821
328 161 534
239 653 314
496 552 296
112 469 463
365 231 609
858 202 517
462 449 707
352 752 720
209 868 736
712 675 263
508 224 686
158 147 179
511 28 962
383 693 25
776 462 361
667 690 918
612 329 730
470 776 246
687 258 371
746 247 922
125 371 356
209 443 151
849 324 521
800 622 24
181 574 582
316 363 616
603 621 713
381 267 955
330 190 172
324 342 913
295 632 355
562 559 426
603 861 254
686 848 838
430 580 616
823 346 771
787 329 368
701 406 662
620 662 163
406 15 796
140 431 646
781 185 212
500 1 623
98 740 99
319 593 659
154 237 750
101 281 865
461 481 188
787 56 935
878 26 663
794 240 724
868 368 512
786 538 195
830 419 388
74 102 45
337 393 918
371 753 702
544 65 595
208 212 494
230 374 792
557 139 852
582 772 748
36 546 394
618 472 120
396 183 818
856 354 888
270 528 879
492 93 508
811 705 349
375 260 681
736 431 926
79 44 549
126 79 94
354 374 9
467 537 901
489 437 754
384 250 731
151 778 350
669 305 329
560 646 94
517 301 34
282 233 220
799 81 351
362 417 750
699 305 74
64 319 620
500 556 334
860 710 230
628 695 417
319 422 618
553 748 547
392 226 200
807 619 739
809 509 566
104 690 867
461 637 568
285 771 804
36 2 311
692 444 232
71 669 809
240 92 494
321 483 397
476 83 934
60 351 980
305 733 792
448 470 909
383 844 415
631 837 697
561 637 174
407 419 186
166 454 725
554 362 552
72 199 471
270 431 618
309 720 180
705 673 485
700 63 840
121 47 318
18 674 557
715 781 631
467 321 712
443 18 998
815 503 696
565 480 615
274 173 788
623 849 942
687 122 687
357 619 895
394 5 997
64 758 773
748 174 578
570 690 656
36 508 913
586 569 412
762 596 575
90 873 548
496 577 990
48 813 479
4 259 579
652 344 192
368 574 31
41 769 366
268 831 911
24 632 146
526 776 980
870 663 267
172 804 296
32 750 748
91 34 118
757 858 797
25 560 47
587 80 380
785 91 98
198 72 648
573 608 681
292 683 331
740 191 777
637 678 882
276 387 397
736 294 59
15 113 30
152 287 839
27 617 504
481 772 400
708 348 971
541 135 678
821 284 869
836 440 89
706 858 306
711 691 802
810 753 576
200 446 496
85 285 18
345 26 858
766 198 223
688 321 615
153 630 267
551 614 944
113 697 231
534 475 654
738 259 227
565 641 595
594 535 257
206 311 504
252 330 985
330 582 261
319 852 545
484 105 321
153 481 742
532 690 416
35 100 549
125 319 34
229 378 73
379 233 620
317 227 138
407 127 297
326 112 34
577 446 51
653 494 600
161 6 218
710 519 120
84 490 310
793 133 812
277 180 769
714 120 459
191 262 102
22 541 180
805 127 862
344 675 124
509 872 19
785 126 807
792 107 272
582 261 34
837 537 81
421 858 973
644 82 757
627 464 458
830 546 382
661 136 998
465 327 717
489 221 822
822 714 625
364 746 944
229 681 750
858 708 985
144 595 137
678 211 911
866 587 826
369 293 533
845 157 901
288 514 478
670 647 858
817 286 472
307 487 771
369 41 252
820 564 543
661 243 589
590 491 388
166 305 444
666 22 75
414 689 992
662 576 982
429 443 199
619 456 944
285 70 95
206 401 220
357 2 563
374 565 594
92 144 558
510 345 803
1 375 785
425 657 601
743 498 268
800 242 631
469 111 316
164 756 190
59 282 926
7 258 68
277 634 213
353 712 674
796 688 867
526 659 822
164 155 108
431 152 895
398 666 198
836 105 945
257 89 970
863 846 680
368 856 49
854 797 901
737 597 572
89 535 828
860 439 460
134 725 206
243 634 725
512 606 552
420 590 105
197 548 300
875 671 176
61 162 9
167 176 941
511 170 337
380 510 969
502 543 185
400 778 618
196 149 393
842 591 989
678 462 384
332 477 600
549 311 752
446 807 457
874 336 241
142 357 739
522 190 838
269 530 180
119 613 429
69 765 942
834 233 247
78 339 303
794 5 336
38 236 692
562 252 355
774 497 258
209 40 749
32 64 508
320 284 65
135 675 19
648 224 659
818 613 451
558 458 477
127 633 122
729 656 310
145 64 757
547 75 338
128 708 105
306 585 698
270 127 483
620 146 594
786 510 816
441 497 503
516 743 975
736 543 264
547 143 369
698 445 631
565 282 412
161 529 60
548 868 380
322 544 89
351 534 176
59 710 505
131 550 451
421 166 688
254 53 841
698 247 293
284 761 770
596 306 152
774 459 558
237 231 132
512 571 312
651 365 853
568 535 628
372 395 316
321 328 967
732 528 81
9 164 311
714 486 503
110 662 412
316 477 630
31 848 212
791 679 906
529 552 233
865 388 252
173 17 154
698 27 694
518 110 398
248 207 741
792 292 947
543 214 824
75 567 675
681 854 146
411 725 767
826 60 578
445 232 308
272 564 133
516 841 268
405 653 398
748 25 360
240 142 184
719 504 274
481 321 136
470 769 169
35 383 111
165 239 199
556 817 864
633 332 262
61 173 346
743 324 970
710 478 255
803 215 377
365 615 783
414 739 511
600 183 532
759 550 777
50 27 245
860 375 812
840 437 681
295 598 235
554 255 272
752 7 413
843 678 732
648 251 925
629 345 571
501 569 224
218 719 444
641 788 437
42 323 521
481 118 283
157 107 182
331 422 982
230 594 504
54 293 856
474 440 57
3 178 816
751 872 628
577 22 927
174 670 317
500 481 367
512 678 956
770 751 474
231 585 891
687 234 401
414 488 271
128 586 300
848 29 320
603 188 916
16 836 392
873 756 563
611 827 360
835 119 845
310 560 879
450 149 375
786 475 416
501 806 853
181 590 173
785 70 989
115 669 468
462 709 153
70 629 220
33 778 476
718 331 674
859 726 913
135 399 140
54 857 441
308 139 84
813 205 647
536 202 98
146 102 155
480 298 592
226 790 255
842 156 736
876 153 46
170 531 852
228 307 811
40 439 935
362 655 844
778 642 436
542 779 148
290 331 187
569 407 307
11 371 579
489 608 659
798 875 967
727 108 341
643 46 375
539 418 477
673 644 164
817 345 962
506 173 92
762 290 934
462 757 732
510 323 736
701 359 344
291 289 957
481 545 372
823 269 997
597 864 985
333 321 139
456 214 850
503 6 864
443 722 930
592 834 502
218 593 427
513 841 586
388 364 53
408 486 688
743 560 808
401 215 240
784 433 289
182 417 746
758 190 217
785 831 578
651 256 791
841 82 99
506 320 45
652 54 758
623 458 163
698 341 826
667 356 208
288 284 651
634 848 264
523 169 456
353 18 231
431 738 338
61 186 948
199 237 313
690 826 804
589 501 279
310 621 528
495 448 512
744 723 900
610 832 275
389 608 898
177 180 386
284 184 937
217 846 72
783 599 66
815 842 317
73 82 93
463 346 782
527 125 703
756 125 674
89 255 173
24 502 981
662 713 241
223 301 157
211 550 166
549 241 103
677 678 787
507 369 518
335 696 711
758 527 420
426 591 734
673 198 145
354 284 378
861 220 715
50 523 804
281 121 542
103 479 767
536 465 502
690 227 983
596 688 561
519 607 977
564 587 486
274 400 781
465 272 441
244 177 862
593 845 813
555 534 670
158 474 729
404 78 188
779 654 341
335 559 21
82 151 393
219 245 445
42 493 935
532 467 189
553 648 197
829 245 879
133 205 820
475 145 791
844 756 176
305 325 531
188 710 271
832 647 307
170 331 190
35 793 223
716 441 672
501 726 259
81 536 963
568 592 76
723 324 67
254 277 28
354 691 628
508 350 263
308 540 645
235 248 969
628 91 283
535 84 146
352 282 240
735 720 220
774 361 15
90 216 122
679 408 62
792 753 143
877 30 402
253 846 920
154 452 319
396 734 553
26 14 938
27 501 224
581 864 150
153 535 637
655 299 8
114 854 443
415 653 175
383 151 639
802 681 477
805 535 210
584 537 76
361 48 830
250 750 756
665 106 290
777 479 991
55 851 502
592 162 795
850 540 411
397 48 358
594 746 716
266 191 517
694 719 896
202 4 162
468 238 525
251 76 16
233 717 835
761 149 608
61 91 893
271 707 502
757 382 256
627 41 986
346 746 881
124 405 487
653 139 1000
493 74 282
698 775 869
427 773 409
220 18 707
732 777 487
685 547 449
437 853 505
839 668 779
585 566 125
319 45 361
613 547 639
187 764 166
769 610 770
125 265 312
798 837 957
612 347 844
213 741 697
24 102 961
602 849 204
191 397 415
312 599 941
216 509 174
208 594 425
775 103 389
129 528 782
611 9 28
793 247 209
308 218 516
575 380 927
134 1 463
19 13 355
633 145 853
401 101 751
441 862 597
651 538 259
707 291 239
507 291 965
151 242 783
715 296 920
406 865 971
777 325 248
856 84 890
531 39 937
684 837 651
249 531 288
421 355 511
267 873 925
835 765 142
819 654 687
378 728 850
100 429 478
275 123 189
815 33 604
727 572 166
460 394 697
300 471 921
180 588 833
727 567 365
844 786 838
604 748 421
334 8 503
421 103 743
447 667 383
671 261 696
329 365 988
752 395 390
87 457 403
795 376 723
776 23 942
601 722 102
56 295 931
557 600 617
648 877 264
522 642 215
804 703 132
762 830 814
815 484 170
226 708 591
802 479 42
199 798 572
64 54 678
229 835 531
108 278 926
61 107 717
462 7 325
201 111 239
292 754 962
387 33 131
514 388 746
802 1 678
513 242 138
829 561 221
377 48 417
412 74 381
783 293 642
557 593 71
765 612 949
825 197 417
230 858 164
785 117 964
697 224 991
843 760 381
697 287 691
808 307 244
129 209 372
332 347 207
749 18 102
459 626 353
260 783 822
225 676 415
800 364 363
756 565 122
671 100 164
168 182 252
147 433 561
224 41 753
342 83 464
696 827 389
558 132 257
813 663 647
779 756 795
112 840 266
749 816 4
181 295 240
854 864 523
590 591 149
844 192 37
818 434 803
84 827 486
172 704 541
621 709 635
473 692 326
875 714 629
93 678 293
662 60 270
422 653 31
2 373 859
445 118 627
643 479 426
38 791 758
285 733 377
621 465 521
720 552 669
95 865 730
159 561 400
339 517 37
25 631 233
264 179 746
734 611 53
529 601 264
563 573 76
746 849 53
670 754 853
289 456 771
222 344 689
741 214 842
501 692 871
652 514 322
113 776 848
120 472 951
225 747 227
537 641 192
623 518 314
392 179 116
628 815 590
651 156 22
635 482 996
104 125 332
183 648 454
650 97 358
280 303 441
198 28 48
543 723 745
424 712 675
147 129 625
260 173 224
785 652 6
74 796 55
386 376 399
243 193 270
394 364 944
48 533 394
369 353 320
95 235 195
773 529 980
720 764 462
286 8 962
419 174 894
207 616 799
268 380 309
677 69 748
385 91 283
165 367 46
94 127 107
526 668 94
242 660 100
279 514 586
592 651 210
539 394 579
107 349 91
674 615 939
818 14 140
300 254 698
214 442 376
685 500 345
714 390 738
339 88 803
668 205 320
235 839 984
536 767 803
346 641 856
70 238 838
865 350 120
172 693 428
251 79 695
690 332 670
176 412 90
723 366 738
134 260 990
277 109 635
88 475 595
330 416 181
124 341 249
111 772 921
285 839 356
267 289 737
283 495 402
213 792 187
804 92 557
18 849 229
364 436 173
528 670 710
398 864 229
117 378 182
525 311 166
459 725 819
204 148 488
29 641 102
256 48 852
556 732 110
226 225 216
84 521 34
858 49 5
584 783 532
807 211 155
137 25 370
318 374 826
693 264 841
608 55 416
256 860 698
20 73 624
624 484 552
631 71 680
347 213 368
323 558 132
583 42 452
761 78 17
424 690 181
573 796 656
175 391 913
764 599 420
145 211 245
3 228 345
193 358 183
260 60 381
725 172 941
797 216 410
837 707 823
302 471 527
505 465 799
863 469 885
350 175 605
599 823 545
802 702 387
203 307 801
575 737 517
607 299 933
381 459 428
330 404 661
197 142 932
718 337 417
878 212 19
698 693 432
512 227 77
143 790 758
27 833 970
299 264 601
692 118 870
812 31 42
692 601 586
32 368 458
301 359 718
11 622 936
313 801 293
862 674 867
519 741 589
38 51 293
408 555 419
438 620 491
690 655 597
667 42 538
583 653 370
502 392 820
677 278 712
772 763 32
738 44 459
385 13 541
693 329 119
854 807 481
65 13 385
849 807 520
253 230 944
576 597 200
402 70 187
62 446 195
420 215 829
737 590 65
618 462 133
531 274 14
662 737 318
861 14 281
362 4 758
273 150 937
614 195 31
325 324 972
836 544 415
567 198 457
757 235 113
347 412 395
647 858 167
354 71 21
58 490 1
871 309 146
336 858 256
815 594 895
104 77 278
591 779 624
405 498 109
631 712 373
318 619 944
430 598 242
224 3 239
606 458 561
388 816 254
214 87 493
126 435 832
247 715 768
10 1 89
511 726 681
736 114 483
38 106 735
163 99 623
862 409 354
652 306 32
471 781 379
123 372 231
541 276 115
379 207 741
62 536 680
596 58 933
758 172 358
513 784 311
417 197 931
757 429 136
229 327 489
749 197 749
355 317 780
569 411 941
771 867 334
16 486 920
654 100 633
722 566 948
774 130 73
175 294 481
697 390 668
194 216 174
803 347 451
338 189 745
166 618 45
771 753 527
305 25 678
202 781 43
495 866 81
583 227 261
19 600 766
742 438 406
299 743 68
453 603 455
632 844 308
312 793 853
636 738 688
50 168 935
511 287 265
761 322 142
382 484 873
625 737 490
642 142 103
43 382 735
641 787 583
277 289 880
423 149 964
111 418 622
27 787 500
795 564 680
39 24 287
225 588 774
393 315 84
16 401 912
322 471 486
540 198 506
319 459 741
356 646 958
499 213 981
295 584 895
608 209 314
226 299 329
849 342 776
652 584 529
185 566 410
43 333 783
811 825 807
355 759 344
657 63 424
307 470 591
312 241 640
532 329 43
745 846 85
2 758 977
77 221 156
193 423 607
113 509 752
738 585 875
667 775 296
448 777 810
747 97 271
680 292 376
56 450 510
446 834 377
865 697 6
574 521 468
428 229 43
308 69 577
403 549 680
192 626 142
498 220 85
73 402 812
825 581 198
789 761 71
590 116 24
687 152 107
270 520 341
351 707 371
53 435 372
798 129 996
589 68 670
217 558 569
287 651 353
67 256 722
419 685 82
386 120 795
747 535 844
776 207 56
796 45 615
688 831 115
647 559 256
185 283 965
273 601 4
64 787 976
842 482 779
750 610 386
207 394 859
854 65 791
483 832 731
668 196 965
523 344 405
665 524 464
447 426 545
380 80 391
746 703 251
572 766 315
674 465 216
497 714 612
551 113 680
655 29 307
763 350 397
233 806 890
706 542 810
548 345 845
14 192 505
129 241 818
293 685 416
771 712 479
729 702 429
560 805 881
841 437 16
570 615 265
370 373 128
493 507 194
781 403 493
129 711 118
418 863 869
180 295 692
141 749 515
686 860 756
495 282 230
557 546 919
846 322 645
245 712 134
737 336 972
