19
850 955
128 784 -124
682 102 -402
804 87 -723
275 54 464
655 296 71
710 217 -229
434 18 -948
697 453 -272
647 232 686
443 569 400
732 619 -31
63 122 334
728 710 -693
159 765 -158
787 257 -84
245 526 66
670 801 916
353 13 -67
296 512 370
760 206 -129
185 322 858
494 271 -828
116 291 240
729 584 903
506 463 621
419 590 -937
366 551 952
290 167 -335
242 223 888
714 585 383
30 318 374
65 688 -733
510 177 466
701 6 47
413 511 -797
786 56 102
430 624 402
259 143 -167
805 539 912
454 12 316
238 281 506
50 355 -725
702 163 396
569 38 -306
470 266 254
807 140 -417
564 123 -616
419 466 -299
304 730 159
681 310 680
172 135 -224
105 425 -570
33 702 -574
542 511 -636
154 380 669
525 142 917
441 639 -631
440 351 -612
761 598 -413
349 776 -829
93 108 -34
436 555 -713
591 770 -340
490 694 688
591 514 -298
243 270 393
228 135 76
538 610 -716
404 704 -958
26 798 102
255 350 418
130 819 657
551 286 784
342 616 68
615 612 197
605 693 68
344 755 677
43 207 79
300 74 68
603 502 -490
752 137 -346
814 333 -107
529 389 911
115 186 -422
33 752 -940
330 307 -703
2 328 281
730 303 -318
322 296 356
282 500 -610
73 604 -152
273 201 197
743 334 665
368 169 50
380 520 708
585 185 -41
18 687 197
20 68 158
289 63 443
629 396 977
58 386 -815
376 589 300
593 512 73
579 100 -779
681 758 231
797 707 -243
406 664 -180
473 650 888
442 201 -355
571 124 10
725 224 -260
153 90 361
410 290 -491
209 717 120
670 709 557
282 539 494
574 464 -408
322 17 987
808 191 -430
670 586 56
61 208 341
563 551 295
359 802 142
25 388 -712
63 761 442
318 65 -264
106 500 556
405 667 767
361 268 -379
551 96 917
118 296 129
236 370 -158
583 430 732
383 425 168
676 512 -448
645 415 -60
112 602 999
793 97 860
620 397 -444
676 363 -875
135 299 940
40 551 -280
145 44 -843
661 327 -530
291 342 974
773 476 -831
193 256 391
581 118 804
355 228 230
667 565 -372
680 164 -419
786 212 236
71 593 -41
704 46 -394
166 115 34
460 446 -174
765 384 5
46 755 882
640 392 -104
731 575 -294
116 16 -752
419 199 143
38 310 -198
582 716 807
671 346 433
697 10 -34
564 130 765
52 735 257
75 250 779
78 498 504
56 578 594
793 788 732
492 53 -151
266 549 -588
469 728 -957
732 375 -381
817 765 -369
219 80 262
102 21 -133
496 386 789
411 816 -894
191 536 -735
634 639 -377
372 553 -226
160 104 893
249 801 -575
531 769 288
745 322 -655
649 573 -862
590 119 854
240 323 -797
315 101 -340
672 795 583
324 365 148
246 697 -303
598 811 -431
610 60 569
643 640 555
340 346 -135
9 488 641
43 663 962
391 377 -275
744 625 316
698 300 890
335 511 210
265 136 632
159 628 153
243 723 449
659 800 -105
288 478 11
668 176 -555
222 674 324
339 96 86
529 38 433
91 552 -222
664 692 -589
26 738 646
643 791 284
279 489 549
549 585 -947
195 474 254
67 5 724
252 116 -555
732 357 120
744 815 377
284 372 425
445 107 -42
530 59 -64
389 547 183
83 354 151
58 29 -536
777 491 83
278 526 -883
42 94 73
797 131 -178
152 764 -249
10 630 -756
737 203 -834
509 272 529
647 118 874
194 46 52
49 116 -215
535 706 -915
352 249 -927
610 716 233
172 489 863
102 501 344
695 561 -133
593 408 -500
131 429 158
93 488 -385
268 229 798
175 530 379
817 733 85
464 639 545
521 554 877
636 356 -693
381 23 948
712 574 613
470 69 342
421 679 -780
57 464 562
560 132 62
669 1 -473
463 188 704
600 661 -384
760 40 -361
269 168 49
414 752 -619
640 817 -517
225 487 -268
722 386 301
86 61 -549
335 419 -63
159 169 -168
731 519 -947
502 506 -660
501 576 -381
390 513 230
261 710 -911
677 18 279
521 66 -947
578 48 617
491 713 -188
287 15 169
390 490 552
170 790 417
119 359 892
267 132 144
389 299 -456
644 795 -97
794 99 876
46 424 -846
214 645 188
304 175 -776
762 293 -482
102 511 -745
330 199 -591
323 237 803
297 689 129
413 408 2
89 135 -930
436 307 -396
701 99 411
2 187 -662
785 461 313
400 36 -991
817 815 -446
292 29 -898
356 650 294
480 728 608
123 593 -75
754 737 539
190 490 669
300 421 985
137 335 451
75 239 -454
352 247 938
592 638 604
407 526 -475
592 218 -620
370 416 -738
51 814 52
673 58 897
470 808 -791
143 314 769
367 614 -908
667 547 4
801 106 114
18 13 206
10 518 -484
164 88 228
128 32 82
780 320 79
62 699 -811
502 304 771
648 341 -79
48 172 -702
657 205 106
566 733 -494
409 94 46
485 689 -206
453 372 -296
547 229 -10
719 66 -326
690 229 379
117 176 389
159 623 -210
489 463 -871
415 331 164
271 719 569
56 333 328
553 643 -829
748 409 222
169 50 -88
798 165 -951
115 678 -715
380 284 -812
514 219 -890
487 388 376
47 743 370
737 65 -759
699 217 -380
745 667 791
68 15 335
96 255 -532
54 384 967
526 242 -729
349 756 165
494 736 -9
100 748 -845
580 416 -330
105 423 -134
373 596 -59
635 493 -787
95 771 -855
294 603 -401
634 102 729
381 421 898
196 266 927
183 216 -947
193 788 306
372 524 -67
201 230 -315
132 479 -11
374 606 94
164 72 -572
384 740 -516
535 700 -445
664 335 -892
776 812 -198
658 785 -799
717 421 292
787 391 -545
74 214 -109
375 36 292
250 496 516
333 819 989
371 756 911
26 333 -29
243 141 -565
633 304 -612
66 487 493
187 295 -258
647 576 979
807 610 243
692 407 469
215 759 903
21 43 648
32 727 438
173 255 320
715 635 -571
432 268 -376
408 114 -381
367 711 257
774 380 -270
25 579 786
504 523 697
315 685 -775
708 424 -268
549 514 -919
629 15 -909
333 34 -410
802 514 684
629 578 806
782 668 -121
592 725 405
628 242 -323
418 473 41
584 97 -867
432 707 318
524 776 -333
642 528 938
669 573 863
293 113 -32
191 146 282
198 140 -890
343 126 842
595 689 -736
671 636 -939
459 388 805
92 322 189
80 481 994
463 806 668
351 263 -175
300 467 -869
679 599 -814
251 243 -199
344 127 -239
385 24 472
772 107 326
283 197 772
55 369 -963
472 232 -116
224 407 -249
54 774 347
719 782 532
482 86 707
279 263 -504
370 677 160
318 450 -764
491 295 217
333 154 801
191 571 815
620 405 -583
116 501 743
216 274 575
700 241 -160
64 685 965
659 725 384
649 157 -446
539 441 946
457 150 975
445 665 992
409 427 -725
127 255 -566
438 106 865
123 309 -717
363 551 -442
399 537 -280
258 9 -305
329 159 124
521 328 -336
196 577 -939
817 799 -532
39 302 -817
669 452 -19
297 374 -940
236 740 137
482 155 695
569 799 490
403 11 609
283 269 -267
526 630 791
439 12 425
269 195 871
264 700 24
682 565 -824
540 303 365
454 75 -476
46 257 -887
181 37 273
588 741 358
476 127 -974
27 297 978
800 276 -476
598 792 935
588 655 -481
344 173 -201
57 340 676
797 171 -637
15 197 680
57 777 487
173 680 -655
306 211 -961
279 446 -808
161 369 671
156 175 -65
631 313 -367
225 275 66
577 538 915
685 743 -577
692 522 -974
305 216 948
388 710 252
777 469 445
265 108 -795
113 794 768
169 384 604
427 57 58
438 563 -188
215 305 -952
510 450 -987
154 664 70
220 212 476
529 506 -446
540 586 -260
627 744 975
149 269 -731
670 705 72
141 132 -85
818 126 644
281 249 332
722 743 120
430 213 -667
370 278 -577
423 378 809
316 37 604
213 369 759
649 735 -581
335 190 909
370 7 166
636 78 214
404 139 -300
648 725 -881
375 379 -829
40 517 892
697 158 -136
461 466 -866
291 392 530
25 55 -53
576 315 125
5 49 -520
799 152 -978
515 659 -79
367 695 591
598 480 -979
140 269 -612
323 120 370
395 131 559
289 104 -889
473 422 749
267 279 -285
520 102 272
24 533 967
25 746 -855
581 307 236
6 441 -183
337 227 -438
355 646 -286
414 638 576
434 611 -34
334 59 -424
276 739 -943
237 440 -8
145 805 200
338 51 -785
699 593 -83
667 603 494
207 315 -299
756 600 319
711 732 123
78 640 -931
208 116 -9
328 562 210
768 374 -201
264 213 747
125 626 812
580 564 -957
465 630 -615
635 694 589
592 555 833
973 936
692 465 774
308 528 895
898 632 284
550 197 692
923 304 -923
181 602 -184
684 509 -35
581 744 150
250 598 912
77 710 -430
667 443 -617
784 843 -235
219 157 13
147 577 458
298 911 -652
469 292 -232
658 860 543
146 696 691
863 789 -974
521 733 105
529 922 -37
546 784 541
200 729 -76
784 935 -257
297 710 -5
804 391 742
173 237 282
553 848 983
245 791 812
843 66 -757
797 249 -419
768 626 -94
552 290 -975
309 659 268
165 8 624
896 751 -806
249 875 219
415 378 783
121 761 959
784 339 40
736 883 -381
451 359 709
936 45 -611
49 833 -445
681 115 942
514 807 112
232 576 331
545 186 834
880 405 603
134 818 -855
848 6 222
955 424 -676
947 160 -12
911 593 899
841 708 -751
23 455 215
330 397 431
371 5 175
329 743 -976
357 122 403
808 163 -156
426 533 -455
129 163 -395
864 813 -575
643 473 263
426 166 88
375 200 714
519 148 -492
113 420 -94
94 224 -990
472 551 589
399 9 585
131 5 739
667 654 -328
762 438 -934
573 960 -755
519 298 -84
900 44 -24
883 689 -585
317 84 30
24 971 319
749 517 -149
420 92 -377
131 270 -190
30 395 530
918 633 -987
35 328 -866
802 235 858
79 146 725
35 104 598
19 102 110
862 668 123
560 867 599
374 372 -81
521 88 -88
478 236 -3
482 151 -316
809 381 830
836 501 202
24 735 447
916 398 294
655 925 881
835 199 776
112 852 -864
948 309 617
646 312 -154
209 110 -566
870 93 -438
812 608 193
156 836 -488
339 194 20
435 192 612
891 79 -226
540 131 -292
65 485 -144
828 35 -714
290 961 -717
538 212 122
941 394 -83
115 759 936
334 869 170
786 261 608
80 186 677
366 293 345
643 559 181
363 426 215
497 629 415
962 586 131
526 520 438
212 431 644
850 3 473
264 118 -807
502 101 824
621 894 -721
916 645 -556
516 863 353
530 165 -861
908 192 971
418 170 -227
801 862 -895
277 271 -85
125 559 467
507 452 -668
63 847 -17
910 294 856
973 922 -522
845 649 699
776 608 202
41 644 202
949 767 -450
161 802 -408
928 309 94
322 717 -616
280 386 134
467 136 -860
247 807 -566
237 600 272
339 61 -449
775 79 -961
149 640 -29
94 836 -637
752 887 -41
61 719 450
394 231 -988
202 473 261
867 379 750
546 395 93
240 567 -645
606 632 490
44 5 -524
596 532 327
757 707 -968
655 136 -44
933 144 358
895 484 565
351 233 -689
454 88 106
567 142 -320
776 525 -251
400 569 -752
960 842 639
721 685 -999
448 574 726
624 445 731
530 785 -395
569 116 959
62 455 -925
834 810 774
75 78 -955
184 389 -754
737 3 570
713 99 424
277 350 -51
767 535 941
709 889 302
429 489 285
720 777 875
195 593 743
584 341 -890
273 20 -548
607 463 48
212 253 -488
875 321 920
789 752 -328
91 574 -813
484 637 161
2 339 22
619 445 -197
329 341 17
609 817 713
879 661 90
769 634 188
200 838 111
500 142 551
464 456 70
275 259 -379
970 182 996
168 956 -631
339 823 610
362 498 399
598 848 -932
612 731 978
738 191 739
612 273 590
180 810 -642
189 248 -862
906 758 -268
437 711 -232
104 779 -604
968 625 386
645 894 140
133 340 -240
363 470 903
539 113 151
100 122 -2
598 67 107
537 213 -301
891 818 455
819 958 -214
561 836 949
118 751 550
472 399 -841
90 64 405
348 955 -185
779 58 -691
773 563 -107
806 467 172
155 201 -275
972 347 900
50 713 -648
423 841 992
944 364 -359
240 528 543
707 928 -398
459 880 -879
871 428 -411
318 651 -862
309 128 -7
253 725 500
754 534 -29
322 281 -717
596 242 -794
916 959 144
638 336 423
236 317 207
322 927 944
308 759 496
473 653 442
11 158 -653
437 538 -380
279 282 696
231 181 -72
481 109 -211
687 345 992
478 973 -671
967 893 954
784 641 -526
863 457 218
613 484 -310
170 698 -572
101 495 263
172 828 157
66 386 -398
169 956 -80
124 931 560
380 838 -707
119 616 -888
892 336 714
87 530 129
678 176 -480
159 446 -434
613 708 -25
163 860 423
465 650 -551
697 813 456
649 802 -459
401 710 15
481 546 590
183 438 853
590 280 420
490 195 704
871 328 452
505 189 -541
222 608 -316
216 39 858
231 242 166
907 873 -222
871 910 -375
577 445 823
930 242 283
627 18 447
423 853 -737
393 465 775
271 85 639
109 239 379
894 157 -763
750 257 -645
472 83 770
401 865 -290
185 466 910
274 161 843
781 374 43
685 157 507
940 639 -341
657 390 -317
800 619 885
799 130 266
683 737 4
770 145 -538
324 757 -286
514 823 392
497 258 -337
3 846 914
854 183 -161
240 595 -384
274 431 -830
741 103 -689
661 114 730
648 418 -126
15 279 -196
297 737 -738
413 28 -940
548 862 -213
587 727 138
293 711 483
454 327 35
53 849 401
147 515 8
59 340 444
686 184 974
599 141 721
523 632 -994
308 848 650
80 274 -679
11 803 -463
932 940 -460
83 262 -361
722 676 434
842 344 708
849 298 898
511 610 255
64 183 -471
700 343 628
365 395 -534
428 233 626
279 588 651
862 324 876
762 674 -867
105 283 -477
192 823 402
333 351 -795
580 496 381
556 339 437
375 559 684
449 339 -301
640 133 798
321 563 -155
438 871 -381
331 727 995
595 415 385
162 313 732
732 883 675
92 255 742
927 317 -692
154 923 -678
277 406 919
970 760 -839
949 499 130
946 842 105
413 639 656
515 743 792
692 206 830
338 489 673
485 354 -472
801 320 281
300 891 716
86 202 450
81 586 612
90 920 -120
571 695 -111
108 508 -996
266 441 340
860 774 -712
710 250 -960
654 947 989
709 219 -542
696 887 -60
192 624 -674
25 707 -430
795 177 214
919 879 -103
836 961 -526
161 446 521
958 527 -502
941 236 -834
833 464 -85
29 540 761
696 894 944
596 725 -372
780 739 173
361 312 892
867 774 889
546 589 534
363 273 -180
916 101 391
17 627 -270
832 723 -714
714 287 -297
444 543 -636
859 53 54
922 890 -101
739 842 -210
37 611 -416
394 867 853
462 422 -133
114 551 -197
229 447 556
181 602 957
643 871 -859
402 711 79
592 496 -174
544 121 604
709 537 855
492 52 -458
117 921 -990
12 421 -882
112 697 -952
785 810 244
635 87 622
405 110 -389
13 655 240
944 827 -57
497 853 -89
736 514 804
608 481 -304
741 619 -919
932 872 -963
17 338 828
739 245 711
520 479 688
2 570 -229
418 335 790
564 386 -835
428 829 562
137 14 -260
74 328 833
549 419 414
20 514 -305
281 932 -802
95 299 -974
892 464 -933
715 864 -872
351 824 -345
549 747 206
614 410 847
96 754 -532
532 841 -352
586 958 -995
749 241 -37
887 756 -323
451 897 -739
687 311 -815
71 305 -932
269 429 -321
285 356 559
125 529 -223
837 217 798
261 84 154
287 847 639
174 481 466
365 861 492
374 391 -18
481 586 -675
772 236 -69
928 126 -554
364 808 429
371 756 843
696 261 9
739 814 698
959 111 -820
244 585 670
829 251 -740
60 670 322
336 276 554
401 829 -410
659 900 514
180 527 -290
84 441 990
768 667 546
725 165 326
574 151 -198
939 299 852
641 947 -4
229 698 957
801 664 538
598 117 85
222 507 864
315 381 -760
952 141 927
764 563 -257
701 128 673
348 109 -858
936 245 336
952 632 149
807 40 -627
900 290 -507
911 481 808
972 494 132
83 39 -183
220 729 -178
912 130 305
694 550 381
410 844 626
603 644 325
343 239 86
436 485 -214
803 158 -139
667 493 -532
219 156 434
422 878 113
85 960 -845
95 572 850
119 161 -669
172 877 47
263 889 121
900 40 661
30 332 -213
372 827 77
549 924 129
918 780 74
552 647 628
677 502 592
506 776 855
946 62 782
332 749 88
190 704 -900
365 651 872
260 207 -600
648 214 937
235 550 884
533 473 101
751 918 145
13 421 484
131 204 -888
440 376 956
391 620 -910
66 254 -641
945 42 -59
930 349 -770
633 505 -152
749 296 -200
480 318 -726
418 66 304
173 597 853
574 783 655
145 793 203
523 273 -218
548 561 766
384 224 -518
651 946 -991
469 70 652
492 148 -73
400 602 529
944 34 -171
79 109 221
593 293 76
395 379 -535
959 510 -523
219 138 303
919 303 837
599 503 619
627 162 981
391 611 346
889 110 -471
698 837 126
370 792 -938
187 36 -724
779 801 -424
481 540 656
279 432 -504
563 164 -282
204 370 650
803 149 -995
934 468 14
57 522 -258
287 843 -333
508 49 921
98 695 -924
504 440 540
688 560 808
496 705 -308
456 529 761
511 793 -834
377 593 -3
489 701 -146
220 89 14
158 353 260
83 348 24
794 39 -107
8 737 281
122 412 25
756 96 -716
256 648 -454
922 846 -147
169 863 531
432 921 -61
646 883 654
217 837 901
387 25 506
255 92 426
320 217 275
319 739 -380
956 635 762
726 707 -770
487 271 696
859 329 992
69 613 351
263 410 314
482 300 -640
970 540 -495
411 531 54
78 560 940
843 407 -711
770 757 465
151 58 -12
215 781 -811
301 764 242
174 440 -322
687 323 -709
709 672 981
267 555 -711
172 443 793
87 917 660
741 190 -941
482 253 -320
944 404 278
610 101 548
306 339 585
645 165 958
35 778 -463
136 569 -124
612 875 -331
457 165 15
284 753 215
411 627 -734
579 755 -134
692 468 463
150 865 -892
439 903 -427
693 284 -400
735 793 223
922 930 936
110 280 -5
279 840 558
966 13 134
186 777 667
341 84 424
599 361 -981
21 833 314
957 13 -329
165 297 -424
580 439 -527
480 241 530
400 609 350
304 855 876
264 834 -74
297 837 -576
68 504 798
914 498 945
651 615 -427
343 177 612
347 358 -413
748 192 703
952 81 139
453 674 -506
105 35 550
585 70 -861
462 454 109
101 104 -37
187 291 -166
76 461 -623
98 163 660
894 155 -363
950 166 -352
120 579 805
650 441 429
20 696 -717
311 564 -221
344 696 268
521 459 -571
755 686 -985
528 791 -391
397 159 -495
777 340 323
296 817 797
482 677 -155
816 864 145
103 709 -356
614 666 902
515 329 775
331 612 -830
286 353 497
508 818 583
14 160 367
33 91 -816
543 353 -418
841 147 -636
673 220 415
787 849 -48
865 300 -189
518 392 909
195 101 139
570 294 226
218 658 103
63 688 454
818 971 493
73 951 996
804 80 -842
206 325 357
673 817 433
113 787 -776
546 863 -287
56 266 -132
479 352 884
17 952 -627
877 812 404
410 846 51
51 864 -213
603 699 -159
845 177 250
713 457 -152
672 152 68
533 365 109
590 155 -433
244 447 387
530 728 -342
485 833 104
52 724 630
251 284 -22
803 242 -118
398 50 -675
460 525 926
18 816 104
762 88 87
327 13 303
465 123 -323
713 787 901
871 357 -121
330 932 868
741 886 -975
674 686 -320
111 408 -150
583 284 13
885 8 -886
155 965 -118
409 118 954
476 796 -406
863 585 711
783 56 677
818 323 -973
960 480 -6
441 834 -812
380 64 646
909 655 -929
953 434 -745
110 667 -435
765 271 275
633 155 262
281 239 643
623 811 982
908 327 834
662 972 734
373 91 50
705 77 157
546 384 633
31 418 290
882 280 -434
450 170 563
620 364 -357
384 211 982
814 70 -725
467 796 -662
280 505 -175
189 685 822
34 45 382
783 813 -588
423 802 29
119 303 160
312 269 -652
784 341 177
111 844 -998
253 861 -963
341 336 533
207 452 966
586 920 -33
911 319 -18
574 439 -543
409 496 763
166 924 893
970 77 732
444 713 441
676 672 760
124 895 -624
846 49 712
923 794 -542
782 670 399
677 562 135
31 96 348
39 60 470
203 322 -777
371 463 214
932 487 480
244 966 157
963 59 -752
922 311 241
282 740 471
199 792 215
130 937 -549
328 884 535
939 23 -800
946 144 367
225 916 -857
664 520 -814
132 536 -278
905 303 490
534 221 521
797 641 -677
621 697 808
968 379 -914
292 925 -70
19 817 294
188 298 101
881 874 -897
26 71 366
722 548 -772
947 881 796
469 277 -706
700 672 397
807 358 -889
200 3 -272
813 820 282
778 178 125
166 734 -490
278 410 323
723 808 -226
929 35 -612
45 708 -616
502 104 -351
35 943 -904
548 869 684
163 274 143
1 287 69
84 542 -78
785 373 502
943 956 50
539 536 -873
131 685 -850
206 917 -454
333 394 663
595 443 168
236 410 510
697 242 -760
829 184 269
956 887 328
124 750 360
501 636 449
967 8 914
787 770 -998
904 551 -170
409 194 -181
443 569 991
646 347 503
299 849 -156
459 279 -741
642 147 -495
915 279 849
857 577 339
898 629 90
127 59 -910
324 147 464
615 716 -728
64 565 -616
238 422 -105
99 685 -775
831 658 -833
523 163 830
366 748 -616
285 482 960
533 264 -204
927 668 921
455 292 -448
182 480 -339
534 425 -688
841 673 113
592 941 520
613 874 697
178 656 775
637 683 645
421 711 219
575 313 -842
839 501 -571
870 842 -961
108 87 72
934 44 162
84 56 181
174 707 -332
410 128 675
604 326 889
236 821 783
842 413 -481
612 940 155
209 543 -830
961 673 851
74 71 -762
204 225 -776
923 348 975
865 988
486 664 -312
678 825 -115
402 139 -591
486 547 401
492 39 -784
614 756 981
704 181 -493
112 471 -696
396 67 391
820 605 966
833 751 896
356 197 728
109 635 860
37 294 582
861 511 843
643 63 740
585 27 295
127 805 673
436 111 663
222 618 939
733 858 295
839 551 621
731 536 754
634 492 -669
130 44 774
412 811 482
594 299 -466
412 603 -569
648 489 295
372 172 -783
107 178 -697
655 609 -586
422 804 815
794 438 864
87 58 -13
475 171 808
406 191 -491
713 514 -301
686 345 -438
506 465 -588
684 427 913
718 166 -683
340 627 126
864 224 -712
855 572 -378
111 325 251
581 715 -576
678 460 -217
593 616 82
13 403 -804
42 137 -880
441 622 777
815 738 -267
736 851 27
214 796 787
579 336 -844
568 859 -687
637 76 -640
538 224 917
464 123 -361
568 149 -361
304 508 -434
123 119 -167
630 682 -970
329 481 -826
27 399 438
303 30 304
810 369 -549
305 169 243
467 543 804
547 506 -582
860 66 -717
778 46 -61
615 581 -556
593 797 735
339 582 264
295 7 305
835 323 487
243 395 129
713 47 895
500 327 -711
832 161 -531
203 418 361
224 175 428
353 24 292
214 334 652
484 703 -735
500 578 828
108 171 -282
726 81 -572
195 532 -857
304 568 -32
225 74 740
106 212 -298
76 615 127
708 791 -223
209 756 -710
100 219 -818
208 105 635
230 856 532
506 228 -311
315 338 625
767 53 137
169 518 -676
143 383 -71
192 120 816
719 338 682
451 578 -72
321 132 56
409 610 -629
395 311 564
33 310 -485
786 207 -68
222 127 -561
484 620 -594
791 316 879
811 289 -991
521 226 834
619 535 -723
54 220 322
767 430 -193
388 477 -741
329 67 197
239 362 40
39 462 -858
127 392 -706
87 698 815
427 128 -404
323 345 363
374 134 283
286 129 378
307 762 -603
9 181 284
332 450 -290
483 170 -31
524 799 272
349 458 166
704 461 292
260 374 -899
61 64 925
105 295 50
502 35 551
221 104 658
239 588 -335
547 519 325
151 588 356
621 507 -288
308 798 689
178 271 838
435 574 -475
567 694 -408
172 440 -783
96 860 -941
576 860 406
806 189 -800
293 316 128
514 205 991
648 504 634
642 67 -549
706 842 765
30 73 -945
136 802 102
370 772 198
772 384 805
738 701 470
412 323 188
105 661 645
422 206 260
626 356 124
436 609 471
846 515 502
57 817 -702
164 333 581
130 814 -501
416 20 54
739 347 -560
618 349 -83
203 353 -126
859 151 862
610 312 -145
174 839 890
359 653 -697
584 424 940
700 103 -900
751 814 401
718 602 631
60 271 -403
411 372 -423
84 414 970
715 4 829
289 448 -443
186 193 0
553 453 33
832 700 -343
44 562 -598
675 352 718
486 617 -441
688 276 -108
106 754 -299
61 777 -575
692 819 -673
228 205 -330
734 321 983
787 648 725
332 550 909
385 43 126
268 512 977
70 109 294
302 744 -850
483 599 571
553 575 330
26 167 -646
145 363 -391
182 854 -618
550 273 -562
190 662 216
708 302 -245
174 627 -112
700 772 -592
116 134 381
51 191 -626
687 432 -724
386 471 -841
692 722 -877
621 142 556
592 77 342
547 791 -331
41 519 -812
300 565 253
202 65 -262
762 317 -96
841 322 318
675 502 -368
817 340 277
856 124 -526
541 828 653
127 531 -373
802 591 147
530 716 233
268 255 -435
673 401 -28
30 372 945
140 29 -435
264 267 879
493 178 -917
738 827 237
672 171 -777
613 633 471
451 575 302
655 600 578
324 475 -811
715 73 738
439 140 -439
335 834 454
268 854 382
235 719 -101
533 125 -726
157 176 -76
23 465 477
800 399 946
390 237 523
145 348 836
705 32 467
562 216 181
779 20 -462
327 628 -732
304 617 -130
528 207 73
366 166 373
210 283 310
498 620 -685
184 278 -651
53 532 -310
280 323 831
265 242 -953
116 669 -90
705 373 40
87 406 -743
201 330 838
111 798 -974
678 740 642
131 426 -436
437 766 149
234 771 399
80 468 633
460 126 552
257 312 -398
114 538 -26
509 809 -71
637 43 266
369 534 294
578 366 25
377 259 528
762 798 753
1 537 37
284 334 344
478 541 -421
591 629 3
415 497 192
179 696 642
339 560 221
154 439 -972
570 115 806
159 163 -772
417 343 -581
723 759 123
601 232 22
667 66 -391
275 526 836
814 354 647
621 173 926
97 754 -226
838 582 -496
646 677 391
162 91 -749
278 24 -17
208 776 907
667 366 7
693 751 568
339 342 -128
592 382 -31
521 818 347
15 424 -898
492 613 -783
12 827 -24
843 703 202
824 749 821
304 188 -188
264 18 -459
141 171 777
802 541 -167
601 564 32
768 453 -73
101 606 -806
748 61 896
85 332 -139
502 8 -209
183 124 821
178 259 -896
106 156 538
236 571 -450
862 73 711
726 197 365
28 236 587
772 25 257
393 594 697
568 715 20
609 17 861
503 245 244
758 5 287
178 341 -761
786 474 106
8 310 997
239 486 -25
718 181 -708
517 694 -283
406 158 427
493 241 994
313 242 566
580 132 -974
196 189 867
346 653 968
855 285 -257
506 522 -481
489 244 535
565 358 -577
17 656 220
120 639 -934
482 376 910
73 707 701
68 464 308
341 37 -28
12 803 231
221 554 634
288 804 -237
752 526 40
251 158 -830
406 325 453
46 630 564
465 511 559
182 796 -92
291 849 128
778 561 -533
827 618 -809
747 331 -578
539 592 -394
227 254 -863
138 152 -98
583 266 279
422 719 -521
352 826 791
82 220 -964
223 812 -845
832 604 649
819 437 676
689 99 41
718 600 -724
692 147 730
463 827 286
417 78 734
385 132 870
716 40 -616
722 791 -930
253 363 587
160 767 -750
523 626 527
738 53 -97
437 381 293
854 523 -775
107 470 733
728 730 937
142 691 283
17 834 -19
348 105 519
260 277 602
519 814 713
113 402 606
299 542 930
190 512 522
617 456 -301
823 491 498
410 633 -670
484 19 108
269 767 670
749 349 846
590 470 376
706 43 -483
77 495 122
78 232 389
663 226 -819
646 528 975
515 191 -772
260 79 -590
590 291 310
540 469 -868
439 564 330
819 642 332
205 840 645
50 147 874
323 594 -394
145 523 4
674 498 729
589 182 527
279 69 675
517 35 50
304 366 689
725 29 -697
34 395 -980
707 444 -585
583 493 953
70 810 -542
143 688 848
175 397 469
63 775 -666
727 618 -405
563 649 -133
105 135 -416
605 157 112
653 121 771
202 697 -251
323 200 -577
675 160 325
814 764 113
463 98 983
746 107 -925
703 239 -140
13 333 867
470 436 -739
751 701 544
37 38 -436
491 371 -710
373 427 24
314 509 -420
649 630 -876
701 606 -242
711 626 -126
87 501 724
127 748 -410
706 527 319
43 78 397
258 262 565
80 504 758
563 363 713
153 499 -150
326 828 345
152 182 -83
825 844 973
130 727 -642
37 453 588
463 830 46
396 326 608
53 230 -774
144 678 74
731 412 266
392 838 -256
576 452 -665
467 414 151
262 736 -754
48 817 -719
273 152 -408
499 641 436
821 316 187
439 294 75
473 670 838
824 829 -364
481 597 -44
473 337 -451
243 353 950
150 108 -339
268 714 -70
44 242 -149
398 526 566
417 512 126
613 679 -723
109 699 500
491 373 -427
75 401 234
265 854 232
548 20 215
752 687 893
513 400 -52
482 100 -92
588 11 306
225 236 573
765 355 -309
268 153 307
735 157 802
436 421 -868
673 13 886
753 249 -841
832 52 643
846 184 -310
831 761 159
282 802 -543
650 682 -571
145 393 683
835 697 -775
767 243 -365
668 784 -234
207 74 682
16 812 -543
281 72 863
308 14 -408
503 155 -811
9 842 12
501 155 -593
691 135 -473
411 348 -915
441 714 -433
680 634 -681
134 310 291
561 430 -501
330 699 446
793 586 865
192 230 346
798 347 -186
552 760 958
645 830 898
688 513 78
122 859 143
415 421 -334
309 722 992
30 715 -127
520 677 -828
193 372 889
845 248 696
441 547 -882
375 370 -959
514 280 -864
383 106 -692
555 70 -343
790 222 719
415 36 -605
482 383 -934
777 271 221
228 338 -771
673 762 132
516 74 324
427 10 -350
238 199 -405
458 759 -354
104 629 561
626 735 264
319 339 390
844 312 909
136 707 548
355 141 159
154 388 707
325 756 -3
582 806 -345
799 865 992
197 55 94
453 265 -910
337 444 -499
735 533 -515
506 337 547
201 229 -219
63 807 59
415 580 -374
499 246 -537
463 829 -991
540 143 -145
359 862 -135
64 494 -937
425 79 -270
485 255 841
214 429 -235
62 137 -69
344 524 328
737 653 785
719 766 -61
220 590 383
244 579 850
549 7 94
106 13 800
395 199 44
797 448 -872
321 371 -230
772 39 54
320 432 236
758 676 932
